country,memberships
http://www.wikidata.org/entity/Q232,United Nations | Commonwealth of Independent States | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organization for Security and Co-operation in Europe | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | Collective Security Treaty Organization | International Telecommunication Union | Shanghai Cooperation Organisation | Organization of Turkic States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Commonwealth of Independent States Free Trade Area | Central Asian Cooperation Organization | Group on Earth Observations
http://www.wikidata.org/entity/Q233,European Union | United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Visa Waiver Program | Organization for Security and Co-operation in Europe | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | Australia Group | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Schengen Area | Group on Earth Observations
http://www.wikidata.org/entity/Q235,United Nations | UNESCO | World Health Organization | Interpol | Council of Europe | Universal Postal Union | Visa Waiver Program | Organization for Security and Co-operation in Europe | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Hydrographic Organization | International Telecommunication Union | Eurocontrol | Organisation for the Prohibition of Chemical Weapons
http://www.wikidata.org/entity/Q236,United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Security and Co-operation in Europe | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | Eurocontrol | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Montenegro–Ukraine Free Trade Area
http://www.wikidata.org/entity/Q237,Interpol | Universal Postal Union | International Telecommunication Union
http://www.wikidata.org/entity/Q238,United Nations | UNESCO | World Health Organization | Interpol | Council of Europe | Universal Postal Union | Visa Waiver Program | Organization for Security and Co-operation in Europe | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Telecommunication Union | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes
http://www.wikidata.org/entity/Q241,"United Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | ALBA | Universal Postal Union | Organization of American States | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | COMECON | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | Organisation for the Prohibition of Chemical Weapons | Community of Latin American and Caribbean States | Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean"
http://www.wikidata.org/entity/Q242,"United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organization of American States | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Caribbean Community | Organisation of African, Caribbean and Pacific States | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Community of Latin American and Caribbean States | Association of Caribbean States | International Regional Organization for Agricultural Health | Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean | Caribbean Development Bank | Caribbean Disaster Emergency Management Agency | Group on Earth Observations"
http://www.wikidata.org/entity/Q244,"United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organization of American States | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Caribbean Community | Organisation of African, Caribbean and Pacific States | International Telecommunication Union | International Renewable Energy Agency | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean | Caribbean Development Bank | Caribbean Disaster Emergency Management Agency | Caribbean Free Trade Association"
http://www.wikidata.org/entity/Q252,"United Nations | Association of Southeast Asian Nations | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | G20 | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | BRICS | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Islamic World Educational, Scientific and Cultural Organization | Group on Earth Observations | ASEAN Regional Forum"
http://www.wikidata.org/entity/Q963,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Southern African Customs Union | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q965,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Conseil de l'Entente | Multilateral Investment Guarantee Agency | OHADA | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q967,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | AFRISTAT | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q970,"United Nations | African Union | League of Arab States | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | Alliance of Small Island States | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Indian Ocean Commission | OHADA | AFRISTAT | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q971,"United Nations | African Union | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | Bank of Central African States | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Economic and Monetary Community of Central Africa | OHADA | Gulf of Guinea Commission | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q974,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | International Bank for Reconstruction and Development | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | OHADA | Gulf of Guinea Commission | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q977,"United Nations | African Union | League of Arab States | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | AFRISTAT | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q983,"United Nations | African Union | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | Community of Portuguese Language Countries | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | Bank of Central African States | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Economic and Monetary Community of Central Africa | OHADA | Gulf of Guinea Commission | AFRISTAT | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q986,"United Nations | African Union | UNESCO | World Health Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1000,"United Nations | African Union | Commonwealth of Nations | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | United Nations Security Council | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | Bank of Central African States | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Economic and Monetary Community of Central Africa | OHADA | Gulf of Guinea Commission | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1005,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | African Groundnut Council | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1006,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Mano River Union | OHADA | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1007,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Community of Portuguese Language Countries | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | OHADA | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1008,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Conseil de l'Entente | Multilateral Investment Guarantee Agency | Mano River Union | OHADA | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1009,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | Bank of Central African States | International Bank for Reconstruction and Development | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Economic and Monetary Community of Central Africa | OHADA | Gulf of Guinea Commission | Lake Chad Basin Commission | AFRISTAT | Group on Earth Observations | Multinational Joint Task Force | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1011,"United Nations | African Union | International Monetary Fund | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Food and Agriculture Organization | Non-Aligned Movement | International Civil Aviation Organization | Organisation internationale de la Francophonie | World Meteorological Organization | UN Trade and Development | Community of Portuguese Language Countries | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African Unity | Economic Community of West African States | International Maritime Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations Industrial Development Organization | Group of 77 | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Fund for Agricultural Development | Intelsat | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | United Nations Economic Commission for Africa | AFRISTAT | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1013,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Southern African Customs Union | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1014,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Mano River Union | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1016,United Nations | African Union | League of Arab States | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | African Development Bank | Arab Maghreb Union | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa | African Continental Free Trade Area
http://www.wikidata.org/entity/Q1019,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Indian Ocean Commission | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1020,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1025,"United Nations | African Union | League of Arab States | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | Arab Maghreb Union | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | AFRISTAT | Arab Bank for Economic Development in Africa | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1027,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Indian Ocean Commission | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1028,United Nations | African Union | League of Arab States | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Maghreb | International Atomic Energy Agency | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | African Development Bank | Arab Maghreb Union | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | Eurocontrol | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa | Group on Earth Observations | African Continental Free Trade Area
http://www.wikidata.org/entity/Q1029,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | World Meteorological Organization | Community of Portuguese Language Countries | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1030,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Southern African Development Community | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Southern African Customs Union | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1032,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Conseil de l'Entente | Multilateral Investment Guarantee Agency | OHADA | Lake Chad Basin Commission | AFRISTAT | African Groundnut Council | Group on Earth Observations | Multinational Joint Task Force | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1033,"United Nations | African Union | Commonwealth of Nations | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Gulf of Guinea Commission | Lake Chad Basin Commission | African Groundnut Council | Group on Earth Observations | Multinational Joint Task Force | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1036,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1037,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | United Nations Security Council | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | East African Community | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1039,"United Nations | African Union | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | World Meteorological Organization | Community of Portuguese Language Countries | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Gulf of Guinea Commission | AFRISTAT | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1041,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | OHADA | AFRISTAT | African Groundnut Council | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1042,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | International Finance Corporation | Southern African Development Community | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Francophonie | Multilateral Investment Guarantee Agency | Indian Ocean Commission | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1044,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Mano River Union | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1045,"United Nations | African Union | League of Arab States | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Arab Fund for Economic and Social Development | Group on Earth Observations | African Continental Free Trade Area"
